timestamp,pm25,pm10,no2,o3,co,temperature,humidity,wind_speed,aqi
2024-06-01 12:00:00,5.0,9.87,3.55,21.36,1.73,28.79,55.39,6.55,9.9
2024-06-01 13:00:00,11.73,24.3,2.02,28.79,3.9,27.37,38.77,8.21,24.3
2024-06-01 14:00:00,13.02,28.21,0.88,17.4,0.71,26.48,46.1,8.58,28.2
2024-06-01 15:00:00,12.14,26.29,0.0,18.89,4.89,28.92,50.01,0.99,26.3
2024-06-01 16:00:00,13.47,21.04,15.69,11.54,1.85,26.03,49.72,2.4,22.5
2024-06-01 17:00:00,24.45,53.18,14.88,8.34,4.95,24.97,59.5,3.74,54.1
2024-06-01 18:00:00,29.0,45.14,13.1,3.97,0.78,21.12,64.08,4.58,48.3
2024-06-01 19:00:00,53.81,83.86,25.96,10.08,9.45,19.11,70.4,3.02,89.9
2024-06-01 20:00:00,28.27,53.25,14.86,17.91,1.6,20.13,65.53,10.06,54.2
2024-06-01 21:00:00,5.51,11.95,10.52,13.33,3.6,13.94,81.15,6.07,12.0
2024-06-01 22:00:00,16.66,31.7,5.98,10.88,0.0,14.3,75.17,0.48,31.7
2024-06-01 23:00:00,7.56,11.41,1.71,22.52,0.0,14.0,77.76,1.26,12.6
2024-06-02 00:00:00,11.38,19.81,0.15,42.61,4.68,15.94,69.39,9.89,19.8
2024-06-02 01:00:00,5.0,7.78,0.0,38.83,0.21,14.02,79.25,6.99,8.3
2024-06-02 02:00:00,5.0,10.7,14.24,38.3,0.0,15.97,85.4,0.28,10.7
2024-06-02 03:00:00,24.05,45.92,11.22,36.35,0.0,17.76,65.35,1.5,45.9
2024-06-02 04:00:00,5.0,8.88,1.52,53.07,0.34,16.7,71.52,5.97,8.9
2024-06-02 05:00:00,5.0,7.76,0.0,52.71,2.19,20.38,65.07,3.09,8.3
2024-06-02 06:00:00,26.89,43.77,9.06,53.15,2.3,21.83,56.86,9.59,44.8
2024-06-02 07:00:00,22.78,45.29,15.01,53.01,1.42,24.31,63.1,3.53,45.3
2024-06-02 08:00:00,35.37,57.86,10.59,46.64,6.27,22.19,51.99,7.27,59.8
2024-06-02 09:00:00,49.39,93.67,18.86,44.69,14.48,27.0,44.0,15.13,93.8
2024-06-02 10:00:00,19.44,37.76,2.32,44.65,0.0,29.34,49.76,9.74,37.8
2024-06-02 11:00:00,14.04,27.96,0.0,27.68,4.56,32.41,47.12,4.63,28.0
2024-06-02 12:00:00,5.0,10.92,14.58,25.48,4.0,26.31,45.04,1.94,10.9
2024-06-02 13:00:00,10.95,20.26,5.72,22.82,3.5,30.87,41.15,6.54,20.3
2024-06-02 14:00:00,14.19,24.59,14.97,18.19,0.89,33.65,42.94,9.34,24.6
2024-06-02 15:00:00,11.23,20.75,5.4,13.13,3.93,27.65,51.86,8.3,20.7
2024-06-02 16:00:00,12.04,20.75,3.96,20.12,1.2,24.14,48.19,5.25,20.8
2024-06-02 17:00:00,12.74,21.05,0.26,18.49,2.6,23.17,58.97,7.03,21.2
2024-06-02 18:00:00,37.26,61.16,14.65,11.05,6.07,20.17,60.84,3.14,62.9
2024-06-02 19:00:00,37.09,65.72,18.15,6.55,2.72,16.75,61.88,6.31,66.4
2024-06-02 20:00:00,20.32,33.55,7.15,14.57,3.08,20.78,66.53,3.09,33.9
2024-06-02 21:00:00,14.16,25.17,7.18,14.17,3.05,18.45,65.32,7.87,25.2
2024-06-02 22:00:00,16.33,28.99,8.12,19.17,4.76,17.01,84.39,7.06,29.0
2024-06-02 23:00:00,16.12,30.51,10.91,24.72,3.33,12.28,89.06,3.96,30.5
2024-06-03 00:00:00,10.37,22.2,7.43,30.19,3.97,11.92,78.7,3.85,22.2
2024-06-03 01:00:00,5.0,9.18,0.0,26.51,0.0,15.47,85.94,10.62,9.2
2024-06-03 02:00:00,7.25,12.88,0.0,42.39,0.0,12.74,77.27,6.44,12.9
2024-06-03 03:00:00,12.0,20.17,9.34,45.81,0.0,14.96,83.84,11.49,20.2
2024-06-03 04:00:00,21.67,42.21,11.17,39.73,6.44,18.56,63.98,3.19,42.2
2024-06-03 05:00:00,13.34,23.87,0.0,49.22,0.0,24.99,67.34,10.33,23.9
2024-06-03 06:00:00,15.29,29.59,0.0,47.7,5.33,20.85,64.1,3.56,29.6
2024-06-03 07:00:00,26.74,57.47,27.12,53.23,5.62,22.74,57.64,6.21,58.3
2024-06-03 08:00:00,72.89,119.43,21.89,48.87,18.02,24.71,51.68,1.47,143.5
2024-06-03 09:00:00,74.29,151.05,45.1,44.94,7.28,31.27,47.87,7.87,148.2
2024-06-03 10:00:00,33.55,63.32,18.92,42.41,4.92,29.43,52.49,9.82,64.1
2024-06-03 11:00:00,19.46,31.59,15.83,33.93,1.83,28.53,42.25,1.72,32.4
2024-06-03 12:00:00,15.74,33.75,2.53,31.97,3.18,31.55,48.11,8.46,33.7
2024-06-03 13:00:00,12.91,23.5,10.83,30.41,2.06,26.31,46.32,6.75,23.5
2024-06-03 14:00:00,20.77,33.79,11.61,19.27,0.0,25.0,52.1,6.3,34.6
2024-06-03 15:00:00,16.2,27.95,16.0,15.89,3.9,23.88,50.1,8.43,28.0
2024-06-03 16:00:00,6.69,12.34,2.26,10.5,3.7,21.63,49.11,13.15,12.3
2024-06-03 17:00:00,25.28,38.63,10.66,16.26,0.0,23.04,59.87,5.06,42.1
2024-06-03 18:00:00,44.46,89.1,18.88,13.33,4.06,21.18,61.57,3.57,89.3
2024-06-03 19:00:00,55.88,102.57,31.33,7.4,4.12,18.0,68.9,8.33,102.7
2024-06-03 20:00:00,37.26,78.01,17.69,13.68,6.12,19.29,64.54,8.57,78.5
2024-06-03 21:00:00,17.04,34.52,0.0,12.75,3.98,18.11,70.42,6.39,34.5
2024-06-03 22:00:00,26.12,53.13,5.57,12.88,6.92,15.52,73.0,6.37,54.1
2024-06-03 23:00:00,15.37,24.38,10.94,18.26,2.17,17.72,75.29,5.45,25.6
2024-06-04 00:00:00,26.74,53.96,2.18,24.91,4.19,9.86,81.36,8.21,54.9
2024-06-04 01:00:00,16.94,27.18,3.51,33.59,5.62,16.27,87.6,7.98,28.2
2024-06-04 02:00:00,12.2,26.34,5.22,38.15,3.15,17.54,81.07,12.77,26.3
2024-06-04 03:00:00,16.1,29.03,6.28,39.62,1.29,14.09,76.71,12.46,29.0
2024-06-04 04:00:00,18.91,34.65,5.34,40.66,2.1,13.0,70.73,8.82,34.6
2024-06-04 05:00:00,17.63,30.74,8.26,57.81,0.2,20.16,68.77,4.38,30.7
2024-06-04 06:00:00,5.0,9.15,0.0,50.61,0.98,20.42,69.16,11.97,9.2
2024-06-04 07:00:00,23.62,45.48,12.81,44.66,5.01,22.3,67.27,7.34,45.5
2024-06-04 08:00:00,61.28,134.05,22.13,43.26,6.63,28.33,60.24,9.49,123.5
2024-06-04 09:00:00,55.37,119.81,28.26,48.37,1.71,29.09,51.89,9.48,114.1
2024-06-04 10:00:00,34.75,54.05,9.71,35.19,7.3,27.44,58.49,10.32,58.8
2024-06-04 11:00:00,15.85,28.06,12.85,41.35,0.0,28.18,49.13,14.25,28.1
2024-06-04 12:00:00,27.73,46.55,16.8,23.38,4.11,26.84,46.42,6.64,46.6
2024-06-04 13:00:00,24.95,39.64,0.0,27.34,7.33,29.22,46.1,4.54,41.6
2024-06-04 14:00:00,12.74,20.32,8.78,20.56,3.19,27.94,46.88,4.22,21.2
2024-06-04 15:00:00,14.93,25.7,6.33,10.02,2.23,26.33,39.61,2.79,25.7
2024-06-04 16:00:00,15.95,33.54,10.93,15.14,0.47,23.57,46.49,3.36,33.5
2024-06-04 17:00:00,15.49,27.94,10.54,9.83,3.44,26.76,57.85,7.83,27.9
2024-06-04 18:00:00,36.65,68.33,17.3,11.74,6.03,23.29,68.16,6.21,69.0
2024-06-04 19:00:00,55.34,90.9,20.58,4.95,12.44,23.5,53.38,5.39,92.4
2024-06-04 20:00:00,38.8,67.17,13.03,11.12,6.47,18.87,73.96,10.3,67.8
2024-06-04 21:00:00,22.05,48.02,10.2,8.21,7.18,12.86,69.7,9.39,48.0
2024-06-04 22:00:00,5.0,10.49,6.63,17.65,1.45,13.9,82.85,2.83,10.5
2024-06-04 23:00:00,16.36,31.03,13.04,25.22,0.0,13.74,71.3,4.08,31.0
2024-06-05 00:00:00,22.04,43.58,10.28,29.68,2.24,12.98,84.16,9.0,43.6
2024-06-05 01:00:00,13.4,20.54,0.17,34.5,0.31,16.53,84.53,4.57,22.3
2024-06-05 02:00:00,22.86,45.39,19.11,45.49,4.21,14.33,81.84,8.47,45.4
2024-06-05 03:00:00,11.46,20.05,4.99,40.06,6.83,14.09,72.13,10.93,20.0
2024-06-05 04:00:00,5.0,9.75,8.42,38.11,1.0,13.94,67.73,4.46,9.7
2024-06-05 05:00:00,10.68,21.88,3.49,57.06,0.0,20.2,71.05,8.94,21.9
2024-06-05 06:00:00,23.58,40.22,0.0,57.27,2.56,18.03,55.91,0.22,40.2
2024-06-05 07:00:00,27.09,52.24,6.25,51.57,8.1,22.99,54.95,8.85,53.2
2024-06-05 08:00:00,48.27,76.6,30.83,44.91,3.74,27.13,52.71,8.05,80.8
2024-06-05 09:00:00,42.14,75.35,25.09,54.19,7.47,28.38,42.14,13.4,75.8
2024-06-05 10:00:00,24.24,49.21,12.4,40.63,3.4,27.01,46.23,7.04,49.2
2024-06-05 11:00:00,32.98,58.0,23.1,30.76,5.11,29.9,45.36,7.44,58.8
2024-06-05 12:00:00,6.35,10.37,8.28,40.34,0.21,28.77,39.31,9.44,10.6
2024-06-05 13:00:00,5.0,8.79,0.0,27.68,2.28,31.7,43.4,8.48,8.8
2024-06-05 14:00:00,8.41,15.31,3.03,16.9,1.05,25.82,44.75,9.65,15.3
2024-06-05 15:00:00,26.2,45.27,11.04,11.18,8.59,25.93,48.93,9.96,45.3
2024-06-05 16:00:00,16.54,27.53,12.45,15.06,1.17,23.72,61.63,13.14,27.6
2024-06-05 17:00:00,10.52,22.99,0.0,0.0,1.91,27.24,57.12,1.31,23.0
2024-06-05 18:00:00,36.74,58.25,17.73,6.59,10.99,19.28,72.1,1.71,62.0
2024-06-05 19:00:00,73.92,157.75,33.41,6.29,9.74,17.86,71.37,6.92,146.9
2024-06-05 20:00:00,38.44,64.64,7.93,4.41,2.38,18.98,66.91,10.65,65.4
2024-06-05 21:00:00,11.5,20.21,4.67,14.36,1.59,14.81,76.59,6.55,20.2
2024-06-05 22:00:00,9.4,18.73,4.93,20.34,1.02,13.47,87.85,10.25,18.7
2024-06-05 23:00:00,5.9,11.6,4.11,29.9,0.0,14.66,81.38,0.97,11.6
2024-06-06 00:00:00,24.6,53.34,18.3,37.4,2.23,14.79,77.55,5.57,54.3
2024-06-06 01:00:00,21.84,34.32,5.2,31.86,0.0,13.26,69.61,9.63,36.4
2024-06-06 02:00:00,10.56,17.62,2.89,46.32,0.0,16.09,73.8,5.77,17.6
2024-06-06 03:00:00,11.31,22.31,2.43,45.73,2.17,15.74,69.21,2.25,22.3
2024-06-06 04:00:00,22.36,38.7,9.92,53.83,1.92,16.44,73.07,11.37,38.7
2024-06-06 05:00:00,21.38,43.46,11.74,46.88,1.22,17.14,68.91,5.37,43.5
2024-06-06 06:00:00,13.65,25.33,4.5,50.99,0.2,18.91,61.77,2.09,25.3
2024-06-06 07:00:00,35.53,72.47,23.75,50.69,7.37,20.64,57.9,8.75,73.0
2024-06-06 08:00:00,62.29,115.9,38.2,47.99,4.79,22.91,52.1,4.62,111.5
2024-06-06 09:00:00,51.05,88.01,14.52,47.31,7.1,29.39,55.08,8.31,88.2
2024-06-06 10:00:00,28.14,48.54,12.09,36.29,6.37,28.51,47.01,7.92,48.5
2024-06-06 11:00:00,30.64,61.41,12.31,37.45,4.57,27.38,44.34,6.84,62.2
2024-06-06 12:00:00,21.01,44.6,8.08,30.64,1.96,29.02,49.28,3.27,44.6
2024-06-06 13:00:00,14.45,22.01,5.37,18.28,3.7,30.62,46.95,10.45,24.1
2024-06-06 14:00:00,7.28,12.13,1.74,17.9,4.34,30.19,41.76,2.8,12.1
2024-06-06 15:00:00,20.45,35.17,9.76,13.37,7.73,27.59,52.29,4.75,35.2
2024-06-06 16:00:00,18.21,27.63,6.44,18.27,5.43,25.29,55.01,9.89,30.3
2024-06-06 17:00:00,19.17,35.98,11.78,18.0,0.9,20.35,54.87,5.21,36.0
2024-06-06 18:00:00,50.19,101.18,25.03,10.63,9.88,20.25,65.59,7.43,101.8
2024-06-06 19:00:00,63.21,134.63,23.68,12.77,12.79,19.18,66.27,3.35,123.9
2024-06-06 20:00:00,31.9,54.36,21.65,13.5,5.56,14.36,72.11,9.15,55.3
2024-06-06 21:00:00,25.87,47.56,14.85,11.8,6.1,14.57,77.41,8.45,47.6
2024-06-06 22:00:00,19.18,30.02,8.28,32.4,2.93,14.17,79.17,6.79,32.0
2024-06-06 23:00:00,35.37,59.66,13.0,27.66,4.85,14.74,76.21,8.49,60.5
2024-06-07 00:00:00,20.03,35.45,12.8,29.62,0.34,14.27,75.47,0.63,35.4
2024-06-07 01:00:00,12.11,18.95,12.39,36.85,2.08,14.22,81.53,12.02,20.2
2024-06-07 02:00:00,37.99,57.2,6.86,33.51,6.77,15.91,76.31,10.95,64.0
2024-06-07 03:00:00,20.14,32.07,10.52,47.92,5.96,16.23,75.41,12.46,33.6
2024-06-07 04:00:00,8.78,18.15,8.0,51.31,1.18,17.19,75.65,3.19,18.2
2024-06-07 05:00:00,5.87,12.49,11.1,49.76,0.0,16.73,71.97,8.8,12.5
2024-06-07 06:00:00,7.73,14.01,3.31,50.88,0.26,22.34,64.89,8.81,14.0
2024-06-07 07:00:00,33.23,67.36,12.3,47.99,5.56,24.97,59.9,3.2,68.0
2024-06-07 08:00:00,63.3,102.09,32.21,52.55,5.7,24.72,48.81,3.81,111.9
2024-06-07 09:00:00,75.72,124.32,40.91,57.26,7.53,28.5,53.7,3.1,152.9
2024-06-07 10:00:00,31.15,54.16,7.53,33.97,7.45,31.78,39.29,10.18,55.1
2024-06-07 11:00:00,16.63,25.35,15.09,41.76,0.08,28.71,51.14,8.77,27.7
2024-06-07 12:00:00,5.0,7.99,8.37,22.29,1.98,29.0,38.43,9.94,8.3
2024-06-07 13:00:00,5.66,10.66,2.26,24.76,2.23,29.6,39.55,3.6,10.7
2024-06-07 14:00:00,21.04,37.06,4.1,19.18,6.76,29.13,48.29,3.49,37.1
2024-06-07 15:00:00,7.09,13.41,0.0,15.93,0.0,27.99,49.22,0.81,13.4
2024-06-07 16:00:00,5.83,11.25,0.0,9.89,1.76,23.73,55.31,6.7,11.3
2024-06-07 17:00:00,23.21,50.8,9.94,5.81,3.99,23.07,61.89,1.67,51.8
2024-06-07 18:00:00,48.03,82.75,11.18,15.42,3.74,22.54,60.59,9.33,83.1
2024-06-07 19:00:00,54.64,116.81,17.86,14.6,10.62,20.06,60.57,13.68,112.1
2024-06-07 20:00:00,39.97,63.54,19.25,0.99,8.51,18.12,74.54,7.29,67.3
2024-06-07 21:00:00,15.87,32.11,16.14,17.51,1.66,14.79,70.66,9.68,32.1
2024-06-07 22:00:00,22.36,45.89,4.25,18.82,3.38,16.62,79.82,6.07,45.9
2024-06-07 23:00:00,15.69,30.97,8.08,24.59,2.44,12.62,74.95,6.11,31.0
2024-06-08 00:00:00,13.22,27.37,3.65,32.66,0.0,15.88,79.56,8.14,27.4
2024-06-08 01:00:00,5.0,10.8,2.01,31.74,0.0,11.41,78.07,4.32,10.8
2024-06-08 02:00:00,11.53,21.78,4.37,42.24,2.25,14.83,73.69,14.37,21.8
2024-06-08 03:00:00,36.87,58.12,15.27,38.51,3.65,14.73,65.81,11.99,62.2
2024-06-08 04:00:00,20.16,37.84,5.96,49.13,5.7,16.64,80.3,3.68,37.8
2024-06-08 05:00:00,5.0,10.06,11.4,54.3,0.16,19.86,59.93,4.27,10.1
2024-06-08 06:00:00,7.87,16.01,2.92,54.39,0.0,22.54,63.1,12.2,16.0
2024-06-08 07:00:00,32.28,66.33,3.2,52.98,4.67,20.86,59.03,7.93,67.0
2024-06-08 08:00:00,28.56,56.58,9.82,43.07,2.8,28.94,50.59,3.48,57.4
2024-06-08 09:00:00,46.08,74.48,30.81,49.82,9.39,27.03,49.41,3.34,77.3
2024-06-08 10:00:00,21.45,38.36,11.73,45.31,3.9,29.69,49.44,10.81,38.4
2024-06-08 11:00:00,21.72,43.14,3.5,36.59,5.52,25.25,48.76,3.29,43.1
2024-06-08 12:00:00,22.79,42.0,18.14,24.68,2.03,33.05,36.05,7.12,42.0
2024-06-08 13:00:00,19.97,33.47,15.51,20.63,3.69,29.74,40.3,5.64,33.5
2024-06-08 14:00:00,5.0,9.37,9.27,23.66,0.42,29.68,44.69,7.41,9.4
2024-06-08 15:00:00,5.0,7.66,12.89,12.35,0.12,27.95,51.81,7.55,8.3
2024-06-08 16:00:00,5.0,7.74,1.28,13.52,1.21,23.71,51.27,6.93,8.3
2024-06-08 17:00:00,23.72,42.16,9.63,7.39,9.18,23.84,59.25,1.96,42.2
2024-06-08 18:00:00,30.54,62.34,22.35,9.74,3.02,23.77,57.8,4.72,63.1
2024-06-08 19:00:00,58.09,90.71,14.15,9.59,14.83,16.84,72.31,4.95,96.9
2024-06-08 20:00:00,23.26,40.94,9.78,13.06,5.46,18.06,78.17,1.92,40.9
2024-06-08 21:00:00,21.75,33.52,9.83,21.42,2.81,12.0,78.04,4.4,36.3
2024-06-08 22:00:00,40.12,61.22,16.94,17.56,3.53,11.42,76.17,6.18,67.5
2024-06-08 23:00:00,22.83,44.02,16.81,35.2,4.34,16.2,75.43,7.95,44.0
2024-06-09 00:00:00,12.12,25.82,1.54,25.35,2.82,16.04,77.63,7.42,25.8
2024-06-09 01:00:00,5.0,10.69,1.04,40.26,2.01,14.31,76.84,5.76,10.7
2024-06-09 02:00:00,17.92,30.98,18.11,34.37,2.55,14.71,79.66,11.72,31.0
2024-06-09 03:00:00,12.98,25.42,0.34,40.79,2.17,16.93,78.4,11.03,25.4
2024-06-09 04:00:00,25.84,53.89,7.16,46.95,2.16,17.36,79.28,11.64,54.8
2024-06-09 05:00:00,5.0,9.16,2.59,43.11,0.0,18.78,66.54,3.12,9.2
2024-06-09 06:00:00,5.0,8.27,4.6,45.98,2.92,27.63,65.56,3.67,8.3
2024-06-09 07:00:00,23.14,46.93,3.7,42.23,3.6,26.31,56.26,4.43,46.9
2024-06-09 08:00:00,44.69,77.2,26.56,47.9,5.79,26.22,57.07,11.72,77.7
2024-06-09 09:00:00,40.41,86.03,13.21,36.6,7.67,26.74,56.39,10.96,86.3
2024-06-09 10:00:00,21.15,33.0,15.99,37.62,6.33,26.23,54.8,5.83,35.3
2024-06-09 11:00:00,29.09,44.93,3.36,32.52,2.48,32.15,42.16,9.09,48.5
2024-06-09 12:00:00,5.86,9.16,3.74,32.73,2.8,32.06,41.02,8.48,9.8
2024-06-09 13:00:00,10.58,22.65,12.14,31.03,0.0,28.37,45.55,8.24,22.6
2024-06-09 14:00:00,13.1,22.8,4.13,26.27,0.0,24.73,48.93,8.37,22.8
2024-06-09 15:00:00,5.0,9.74,3.94,26.2,1.55,29.53,52.78,7.06,9.7
2024-06-09 16:00:00,26.23,40.94,17.59,9.93,5.21,23.73,61.33,2.29,43.7
2024-06-09 17:00:00,13.84,20.85,4.36,5.09,3.58,24.24,52.22,12.11,23.1
2024-06-09 18:00:00,24.75,53.89,20.38,9.37,3.68,21.43,57.87,4.38,54.8
2024-06-09 19:00:00,44.74,87.95,18.8,0.0,3.33,19.33,63.04,4.7,88.2
2024-06-09 20:00:00,18.73,32.24,16.81,9.29,2.13,18.43,79.89,12.85,32.2
2024-06-09 21:00:00,5.0,9.6,0.0,18.95,0.0,13.46,71.59,7.57,9.6
2024-06-09 22:00:00,8.84,18.06,1.4,30.82,0.9,14.36,77.33,8.49,18.1
2024-06-09 23:00:00,21.22,38.45,0.0,23.09,3.57,19.07,83.04,6.8,38.4
2024-06-10 00:00:00,8.78,15.86,5.62,29.81,1.23,9.87,75.73,2.17,15.9
2024-06-10 01:00:00,19.67,30.0,1.9,28.64,5.24,14.25,70.21,6.77,32.8
2024-06-10 02:00:00,5.0,7.61,4.76,36.35,2.79,13.41,78.79,3.84,8.3
2024-06-10 03:00:00,13.13,28.07,3.32,45.22,3.13,16.59,72.9,2.32,28.1
2024-06-10 04:00:00,26.33,51.08,11.16,52.35,6.22,17.2,66.16,5.24,52.1
2024-06-10 05:00:00,18.72,40.83,1.76,46.26,0.0,22.93,69.3,5.17,40.8
2024-06-10 06:00:00,16.86,29.79,0.0,52.55,0.0,20.21,49.83,9.84,29.8
2024-06-10 07:00:00,22.64,47.36,22.7,52.93,0.31,25.7,58.29,9.16,47.4
2024-06-10 08:00:00,62.43,109.45,23.53,40.06,13.87,22.66,54.02,4.64,109.0
2024-06-10 09:00:00,44.21,74.65,14.89,44.15,4.69,27.64,55.39,6.7,75.2
2024-06-10 10:00:00,16.9,35.68,3.29,40.94,6.08,27.58,52.64,3.87,35.7
2024-06-10 11:00:00,19.91,37.55,4.24,33.27,7.76,28.12,49.55,4.69,37.6
2024-06-10 12:00:00,35.35,59.91,20.94,34.88,4.46,27.55,42.65,5.28,60.7
2024-06-10 13:00:00,5.0,10.63,8.24,20.77,3.0,25.7,53.64,11.89,10.6
2024-06-10 14:00:00,9.48,20.4,0.03,25.26,0.0,30.67,43.68,11.19,20.4
2024-06-10 15:00:00,15.2,29.5,7.31,17.94,0.13,26.64,48.13,5.9,29.5
2024-06-10 16:00:00,34.53,66.44,25.24,19.78,8.2,24.05,51.04,5.58,67.1
2024-06-10 17:00:00,19.5,41.31,2.26,11.32,3.23,23.76,55.58,1.26,41.3
2024-06-10 18:00:00,26.52,54.7,11.83,10.05,2.25,19.57,64.59,6.56,55.6
2024-06-10 19:00:00,63.55,120.52,24.47,5.7,6.99,14.48,70.13,4.77,114.5
2024-06-10 20:00:00,36.27,77.7,23.87,10.86,5.1,13.1,72.71,4.69,78.1
2024-06-10 21:00:00,5.0,9.92,3.64,16.85,2.26,15.63,75.99,11.51,9.9
2024-06-10 22:00:00,19.52,40.39,7.66,21.56,8.45,14.69,80.31,9.63,40.4
2024-06-10 23:00:00,5.0,10.58,11.08,24.92,1.1,13.32,82.55,6.54,10.6
2024-06-11 00:00:00,14.6,31.79,8.06,27.44,1.97,9.14,82.11,10.76,31.8
2024-06-11 01:00:00,13.77,22.69,0.0,38.5,1.5,14.42,87.51,7.05,22.9
2024-06-11 02:00:00,13.56,21.49,0.0,40.14,0.0,11.42,73.79,9.98,22.6
2024-06-11 03:00:00,24.49,38.36,17.71,51.22,5.81,15.66,76.57,1.24,40.8
2024-06-11 04:00:00,26.14,56.72,13.86,50.76,5.01,14.44,74.91,1.53,57.6
2024-06-11 05:00:00,18.68,36.79,7.48,53.14,3.9,19.27,64.81,2.21,36.8
2024-06-11 06:00:00,10.78,18.27,12.32,56.48,4.43,22.82,52.39,9.64,18.3
2024-06-11 07:00:00,25.05,48.09,10.24,53.74,4.28,24.54,47.24,4.1,48.1
2024-06-11 08:00:00,59.56,94.68,26.22,50.07,6.42,25.91,45.55,9.73,99.3
2024-06-11 09:00:00,63.1,104.97,27.18,47.44,14.4,25.59,43.38,1.07,111.2
2024-06-11 10:00:00,23.81,42.72,5.42,48.66,5.11,27.79,44.39,2.48,42.7
2024-06-11 11:00:00,16.83,26.62,13.58,36.75,2.79,30.4,45.84,12.75,28.0
2024-06-11 12:00:00,21.63,43.07,10.51,26.7,4.73,27.23,46.76,2.75,43.1
2024-06-11 13:00:00,5.0,8.65,1.39,22.39,3.18,29.72,37.94,7.22,8.6
2024-06-11 14:00:00,19.86,30.06,8.63,17.66,1.8,29.4,45.63,7.87,33.1
2024-06-11 15:00:00,5.0,8.3,2.74,13.47,0.0,24.31,47.23,14.33,8.3
2024-06-11 16:00:00,14.59,23.92,9.95,19.92,2.99,24.54,58.58,11.71,24.3
2024-06-11 17:00:00,14.82,32.51,16.52,9.73,0.0,23.1,59.18,3.08,32.5
2024-06-11 18:00:00,50.45,106.5,20.64,7.03,11.93,20.37,65.27,5.32,105.3
2024-06-11 19:00:00,73.38,150.69,33.57,15.51,12.82,23.71,59.06,3.16,145.2
2024-06-11 20:00:00,37.35,77.4,13.91,17.19,7.77,17.27,70.82,10.3,77.9
2024-06-11 21:00:00,18.55,36.32,14.32,15.66,0.0,17.01,72.5,6.93,36.3
2024-06-11 22:00:00,9.28,17.98,0.0,23.22,3.87,16.64,81.61,11.58,18.0
2024-06-11 23:00:00,5.0,10.32,9.63,22.3,0.0,15.59,77.03,5.65,10.3
2024-06-12 00:00:00,5.0,10.29,0.0,31.18,0.0,14.04,76.98,4.39,10.3
2024-06-12 01:00:00,29.95,62.17,11.89,37.28,6.39,15.85,76.28,4.48,62.9
2024-06-12 02:00:00,13.51,23.25,6.92,39.56,5.49,14.18,72.17,0.48,23.2
2024-06-12 03:00:00,22.94,40.63,20.37,46.64,7.37,15.88,74.4,12.17,40.6
2024-06-12 04:00:00,8.64,13.74,0.0,47.56,0.0,15.6,76.98,9.68,14.4
2024-06-12 05:00:00,18.14,28.3,8.44,50.09,2.88,21.03,67.99,6.55,30.2
2024-06-12 06:00:00,23.14,49.1,16.5,53.23,1.88,20.46,60.12,5.62,49.1
2024-06-12 07:00:00,25.53,40.15,12.31,50.93,2.27,24.93,53.63,4.16,42.6
2024-06-12 08:00:00,46.4,78.63,19.99,48.38,8.13,25.0,54.37,2.81,79.1
2024-06-12 09:00:00,64.19,110.41,32.09,48.93,8.56,25.52,50.75,4.6,114.8
2024-06-12 10:00:00,39.37,71.31,17.36,29.6,8.04,32.35,57.39,9.2,71.9
2024-06-12 11:00:00,7.6,11.5,16.0,28.16,2.74,34.67,51.15,2.45,12.7
2024-06-12 12:00:00,14.94,30.63,8.55,33.52,5.29,28.74,45.88,4.55,30.6
2024-06-12 13:00:00,12.96,26.04,0.0,19.14,2.07,28.11,46.19,0.93,26.0
2024-06-12 14:00:00,5.0,9.39,2.3,23.36,1.34,30.8,49.44,9.21,9.4
2024-06-12 15:00:00,5.0,9.32,1.04,13.58,1.41,27.32,51.98,8.82,9.3
2024-06-12 16:00:00,13.22,22.57,3.61,12.4,3.16,24.33,59.13,4.59,22.6
2024-06-12 17:00:00,22.69,40.34,11.45,5.05,7.17,26.23,59.41,8.03,40.3
2024-06-12 18:00:00,37.05,64.62,10.09,19.12,6.67,23.27,63.7,6.07,65.3
2024-06-12 19:00:00,47.68,103.9,30.05,3.99,9.02,18.98,62.26,9.78,103.6
2024-06-12 20:00:00,26.37,53.97,6.77,15.88,3.08,15.78,64.38,6.94,54.9
2024-06-12 21:00:00,24.09,48.27,16.74,13.23,5.05,14.91,64.73,7.3,48.3
2024-06-12 22:00:00,12.3,25.31,7.22,15.22,0.0,16.03,72.73,12.22,25.3
2024-06-12 23:00:00,6.08,11.3,10.26,24.79,0.0,14.64,77.6,3.75,11.3
2024-06-13 00:00:00,27.33,49.79,5.92,27.46,8.16,12.35,81.92,6.11,49.8
2024-06-13 01:00:00,20.53,37.42,11.6,35.35,3.84,9.57,79.25,12.95,37.4
2024-06-13 02:00:00,15.33,23.26,2.33,50.96,1.88,11.62,83.07,8.4,25.6
2024-06-13 03:00:00,6.58,12.44,4.16,36.6,0.0,17.35,72.27,13.04,12.4
2024-06-13 04:00:00,5.0,10.43,6.68,51.84,2.0,16.0,66.62,0.22,10.4
2024-06-13 05:00:00,16.57,24.91,4.33,49.86,7.06,18.46,74.06,6.76,27.6
2024-06-13 06:00:00,25.64,52.36,10.38,48.38,2.45,17.9,60.69,1.69,53.3
2024-06-13 07:00:00,39.61,69.56,21.81,54.47,8.67,23.9,53.53,4.33,70.2
